ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Sul,PR,4126801,Interior,Estadual,Urbana,146.538717,230.409276,Masculino,Parda,Janeiro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sudeste,MG,3162500,Interior,Estadual,Urbana,302.853793,218.440773,NA,Parda,Agosto,2000,"Sim, dois",Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sul,RS,4314902,Capital,Estadual,Urbana,318.287758,294.713008,Masculino,Branca,Setembro,2002,"Sim, três","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4125605,Interior,Estadual,Urbana,234.405248,243.301568,NA,Branca,Janeiro,2004,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,MG,3149804,Interior,Estadual,Urbana,268.631724,238.258963,Feminino,Parda,Maio,2001,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,SE,2801405,Interior,Municipal,Rural,245.525568,208.979822,Feminino,NA,Agosto,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Sim,Somente continuar estudando
2017,Nordeste,CE,2311264,Interior,Municipal,Rural,268.099137,268.366092,Feminino,Amarela,Janeiro,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Nunca estudou,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Norte,TO,1709500,Interior,Municipal,Urbana,280.639268,278.539557,Masculino,Parda,Abril,2002,Não tem,Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3516200,Interior,Estadual,Urbana,197.027487,211.357594,Masculino,Parda,Agosto,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4104907,Interior,Estadual,Urbana,226.872222,272.024971,Masculino,Preta,Agosto,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3504107,Interior,Estadual,Urbana,255.572338,296.12742,Masculino,Preta,Março,2002,Não tem,Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Rural,227.177329,175.601036,Masculino,Não quero declarar,Fevereiro,2003,"Sim, um",Completou a Faculdade,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PE,2608107,Interior,Municipal,Rural,171.520857,236.842763,Masculino,Parda,Dezembro,1999,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Ainda não sei
2017,Norte,PA,1500107,Interior,Estadual,Urbana,270.248053,196.213959,Feminino,Parda,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Menos de 1 hora,Menos de 1 hora,Não,Ainda não sei
2017,Norte,AM,1302603,Capital,Estadual,Urbana,368.254187,295.156849,Feminino,Parda,Março,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Entre 1 e 2 horas,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3528502,Interior,Estadual,Rural,199.623927,193.20589,Masculino,Parda,Março,2003,Não tem,Não sei,NA,NA,NA,NA,NA
2017,Sul,PR,4102307,Interior,Estadual,Urbana,260.774695,269.822254,Feminino,NA,Setembro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,TO,1711902,Interior,Estadual,Urbana,248.869074,211.21641,Masculino,Não quero declarar,Fevereiro,2001,Não tem,Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Não faço trabalhos domésticos,Sim,Ainda não sei
2017,Norte,TO,1719004,Interior,Municipal,Rural,187.583603,190.03182,Masculino,Parda,Janeiro,1998 ou antes,Não tem,NA,Nunca estudou,Menos de 1 hora,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,MA,2103505,Interior,Municipal,Urbana,209.054258,212.570402,Feminino,Branca,Junho,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PB,2501534,Interior,Municipal,Urbana,250.466616,222.61034,Masculino,Indígena,Agosto,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sul,PR,4113700,Interior,Estadual,Urbana,272.51812,269.777205,Feminino,Branca,Janeiro,2003,"Sim, um",Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3124104,Interior,Estadual,Urbana,260.80439,256.72875,Feminino,Branca,Abril,2003,"Sim, um",Completou a Faculdade,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Nordeste,MA,2104677,Interior,Municipal,Rural,142.036763,172.822461,NA,Amarela,Agosto,2005 ou depois,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,Menos de 1 hora,Sim,Somente trabalhar
2017,Centro-Oeste,MT,5107602,Interior,Municipal,Urbana,176.755553,176.852353,Feminino,Parda,Março,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Centro-Oeste,MT,5107958,Interior,Municipal,Urbana,275.68957,274.286989,Feminino,Preta,Fevereiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Nordeste,PE,2611606,Capital,Estadual,Urbana,261.260232,172.048967,Feminino,Parda,Novembro,2001,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2109007,Interior,Municipal,Urbana,290.595134,286.561112,Masculino,Parda,Janeiro,2003,Não tem,Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3554102,Interior,Municipal,Urbana,303.806688,312.29584,Masculino,Parda,Janeiro,2003,"Sim, dois",Completou a Faculdade,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,RJ,3302270,Interior,Municipal,Urbana,229.418638,194.591796,Feminino,Parda,Junho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Entre 1 e 2 horas,Mais de 3 horas,Não,Somente continuar estudando
2017,Nordeste,MA,2100055,Interior,Municipal,Urbana,329.725966,384.310869,Masculino,Parda,Julho,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,BA,2928901,Interior,Municipal,Urbana,170.157572,201.078436,Feminino,Parda,Março,2000,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,AM,1301209,Interior,Estadual,Urbana,280.474373,235.075336,Masculino,Parda,Abril,2003,"Sim, um",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3303500,Interior,Estadual,Urbana,197.72574,240.813298,Feminino,Parda,Outubro,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3547809,Interior,Estadual,Urbana,255.944549,249.217101,Masculino,Parda,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2904852,Interior,Municipal,Urbana,239.380895,205.271478,Masculino,Parda,Agosto,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,RJ,3302502,Interior,Municipal,Urbana,234.873927,226.581993,Feminino,Parda,Novembro,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Norte,PA,1500800,Interior,Estadual,Urbana,227.94186,201.251926,Feminino,Não quero declarar,Março,2003,Não tem,Não sei,Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,289.516296,260.776864,Feminino,Parda,Fevereiro,2004,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3549805,Interior,Estadual,Urbana,302.911421,261.758221,Feminino,Branca,Julho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4106902,Capital,Estadual,Urbana,352.599188,352.140754,Masculino,Parda,Agosto,2003,"Sim, um",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sul,PR,4118204,Interior,Estadual,Urbana,273.744388,251.917091,Masculino,Parda,Agosto,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou o Ensino Médio, mas não completou a Faculdade","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3131307,Interior,Estadual,Urbana,370.555933,295.821856,Feminino,Preta,Fevereiro,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade",NA,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2301000,Interior,Municipal,Rural,277.099023,301.298019,Masculino,Parda,Dezembro,2001,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,MA,2110708,Interior,Municipal,Rural,246.962293,238.923243,Masculino,Parda,Janeiro,1999,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PE,2609006,Interior,Municipal,Urbana,185.863368,210.582703,Feminino,Preta,Junho,2002,Não tem,Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3106200,Capital,Estadual,Urbana,248.097546,295.616955,Masculino,Parda,Setembro,2002,"Sim, dois",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,NA,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4106902,Capital,Estadual,Urbana,273.529304,294.378102,Masculino,Branca,Maio,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5211909,Interior,Estadual,Urbana,223.331262,253.239168,Masculino,Branca,Dezembro,2000,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Norte,AC,1200203,Interior,Estadual,Urbana,255.306788,219.835007,Feminino,Parda,Janeiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,AM,1301902,Interior,Estadual,Urbana,287.089764,253.182158,Feminino,Parda,Janeiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,SC,4204608,Interior,Municipal,Urbana,246.817507,240.712077,Feminino,Parda,Fevereiro,2003,Não tem,Não sei,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,2927408,Capital,Estadual,Urbana,262.991982,273.20905,Feminino,Amarela,Janeiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sul,RS,4319711,Interior,Estadual,Urbana,299.637773,305.288563,Masculino,Branca,Maio,2002,"Sim, um",Não sei,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2604106,Interior,Municipal,Rural,152.432054,209.553725,Feminino,Parda,Março,2003,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,PE,2602209,Interior,Municipal,Rural,198.957352,245.272723,Masculino,Parda,Novembro,2001,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3133808,Interior,Estadual,Urbana,174.171454,245.193132,Masculino,Indígena,Agosto,2001,"Sim, dois",Completou a Faculdade,Completou a Faculdade,Menos de 1 hora,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sul,PR,4119152,Interior,Estadual,Urbana,248.362986,270.698367,Masculino,Não quero declarar,Dezembro,1999,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,RN,2405405,Interior,Estadual,Urbana,148.751377,213.061304,Masculino,Parda,Outubro,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,PA,1506203,Interior,Estadual,Urbana,186.267477,175.043454,Masculino,Branca,Fevereiro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Menos de 1 hora,Sim,Somente continuar estudando
2017,Norte,PA,1506807,Interior,Estadual,Urbana,223.557585,237.163026,Masculino,Parda,Agosto,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Mais de 3 horas,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5210208,Interior,Estadual,Urbana,302.343353,321.732254,Masculino,Branca,Novembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,ES,3205309,Capital,Municipal,Urbana,186.800781,148.10094900000001,Feminino,Parda,Maio,2000,"Sim, dois",Não sei,Nunca estudou,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3548906,Interior,Estadual,Urbana,258.386728,224.835079,Feminino,Branca,Fevereiro,2003,"Sim, um",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3554508,Interior,Municipal,Urbana,174.655229,209.706199,Masculino,Não quero declarar,Julho,2002,"Sim, um",Não sei,Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3518305,Interior,Estadual,Urbana,327.546087,246.481115,Feminino,Branca,Março,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sudeste,ES,3201704,Interior,Municipal,Urbana,302.620528,274.093546,Feminino,Branca,Fevereiro,2003,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Urbana,269.888845,204.844461,Feminino,Parda,Novembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,PR,4113734,Interior,Estadual,Urbana,266.149162,273.171211,Feminino,Parda,Novembro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
